id,title,authors,venue,year
conf/vldb/Schoning03,COMMERCIAL USE OF DATABASE TECHNOLOGY,HARALD SCHONING,VLDB,2003
journals/sigmod/McClatcheyV97,WORKSHOP ON WORKFLOW MANAGEMENT IN SCIENTIFIC AND ENGINEERING APPLICATIONS - REPORT,"GOTTFRIED VOSSEN, RICHARD MCCLATCHEY",SIGMOD Record,1997
journals/tods/KorthS94,FORMAL ASPECTS OF CONCURRENCY CONTROL IN LONG-DURATION TRANSACTION SYSTEMS USING THE NT/PV MODEL,"HENRY F. KORTH, GREGORY D. SPEEGLE",ACM Trans. Database Syst.,1994
conf/sigmod/JonssonFS98,INTERACTION OF QUERY EVALUATION AND BUFFER MANAGEMENT FOR INFORMATION RETRIEVAL,"BJORN THOR JONSSON, DIVESH SRIVASTAVA, MICHAEL J. FRANKLIN",SIGMOD Conference,1998
conf/vldb/ChaudhuriG99,EVALUATING TOP-K SELECTION QUERIES,"LUIS GRAVANO, SURAJIT CHAUDHURI",VLDB,1999
journals/sigmod/BusslerFM02,A CONCEPTUAL ARCHITECTURE FOR SEMANTIC WEB ENABLED WEB SERVICES,"DIETER FENSEL, ALEXANDER MAEDCHE, CHRISTOPH BUSSLER",SIGMOD Record,2002
journals/vldb/C95b,"TITLE, PREFACE TO THE SPECIAL ISSUE ON PERSISTENT OBJECT SYSTEMS",?,VLDB J.,1995
conf/sigmod/BerchtoldBK98,THE PYRAMID-TECHNIQUE: TOWARDS BREAKING THE CURSE OF DIMENSIONALITY,"CHRISTIAN BOHM, HANS-PETER KRIEGEL, STEFAN BERCHTOLD",SIGMOD Conference,1998
conf/sigmod/GillmannWSWW00,A GOAL-DRIVEN AUTO-CONFIGURATION TOOL FOR THE DISTRIBUTED WORKFLOW MANAGEMENT SYSTEM MENTOR-LITE,"GERMAN SHEGALOV, GERHARD WEIKUM, WOLFGANG WONNER, MICHAEL GILLMANN, JEANINE WEISSENFELS",SIGMOD Conference,2000
conf/vldb/LimWPVP02,XPATHLEARNER: AN ON-LINE SELF-TUNING MARKOV HISTOGRAM FOR XML PATH SELECTIVITY ESTIMATION,"LIPYEOW LIM, RONALD PARR, JEFFREY SCOTT VITTER, SRIRAM PADMANABHAN, MIN WANG",VLDB,2002
conf/vldb/AgarwalADGNRS96,ON THE COMPUTATION OF MULTIDIMENSIONAL AGGREGATES,"SUNITA SARAWAGI, ASHISH GUPTA, RAKESH AGRAWAL, PRASAD DESHPANDE, JEFFREY F. NAUGHTON, SAMEET AGARWAL, RAGHU RAMAKRISHNAN",VLDB,1996
conf/vldb/RantzauCHM02,CHAMPAGNE: DATA CHANGE PROPAGATION FOR HETEROGENEOUS INFORMATION SYSTEMS,"HOLGER MEINECKE, UWE HEINKEL, RALF RANTZAU, CARMEN CONSTANTINESCU",VLDB,2002
conf/sigmod/BohannonDGKLNS03,ROLEX: RELATIONAL ON-LINE EXCHANGE WITH XML,"PRADEEP SHENOY, XIN DONG, HENRY F. KORTH, PHILIP BOHANNON, P. P. S. NARAYAN, CHENGKAI LI, SUMIT GANGULY",SIGMOD Conference,2003
conf/vldb/HulgeriS03,ANIPQO: ALMOST NON-INTRUSIVE PARAMETRIC QUERY OPTIMIZATION FOR NONLINEAR COST FUNCTIONS,"ARVIND HULGERI, S. SUDARSHAN",VLDB,2003
conf/vldb/StohrR01,WARLOCK: A DATA ALLOCATION TOOL FOR PARALLEL WAREHOUSES,"THOMAS STOHR, ERHARD RAHM",VLDB,2001
journals/sigmod/Franklin99,EDITOR'S NOTES,MICHAEL J. FRANKLIN,SIGMOD Record,1999
conf/sigmod/AgrawalCFGHIIMMSS94,QUEST: A PROJECT ON DATABASE MINING,"RAMAKRISHNAN SRIKANT, BALAKRISHNA R. IYER, CHRISTOS FALOUTSOS, ARUN N. SWAMI, H. MIRANDA, SAKTI P. GHOSH, A. MAHBOOB, MAURICE A. W. HOUTSMA, MICHAEL J. CAREY, TOMASZ IMIELINSKI, RAKESH AGRAWAL",SIGMOD Conference,1994
conf/vldb/ChaHKK01,CACHE-CONSCIOUS CONCURRENCY CONTROL OF MAIN-MEMORY INDEXES ON SHARED-MEMORY MULTIPROCESSOR SYSTEMS,"SANGYONG HWANG, KIHONG KIM, SANG KYUN CHA, KEUNJOO KWON",VLDB,2001
conf/sigmod/HernandezMHYHT01,CLIO: A SEMI-AUTOMATIC TOOL FOR SCHEMA MAPPING,"LAURA M. HAAS, RENEE J. MILLER, MAURICIO A. HERNANDEZ",SIGMOD Conference,2001
conf/sigmod/HillyerS96,RANDOM I/O SCHEDULING IN ONLINE TERTIARY STORAGE SYSTEMS,"BRUCE HILLYER, ABRAHAM SILBERSCHATZ",SIGMOD Conference,1996
journals/sigmod/MedskerCS95,A COMPARISON OF THREE USER INTERFACES TO RELATIONAL MICROCOMPUTER DATA BASES,"CARL MEDSKER, MARGARET CHRISTENSEN, IL-YEOL SONG",SIGMOD Record,1995
conf/vldb/CosleyLP02,REFEREE: AN OPEN FRAMEWORK FOR PRACTICAL TESTING OF RECOMMENDER SYSTEMS USING RESEARCHINDEX,"DAN COSLEY, STEVE LAWRENCE, DAVID M. PENNOCK",VLDB,2002
conf/vldb/PereiraFLS00,PUBLISH/SUBSCRIBE ON THE WEB AT EXTREME SPEED,"DENNIS SHASHA, RADU PREOTIUC-PIETRO, JOAO PEREIRA, KENNETH A. ROSS, FRANCOIS LLIRBAT, FRANCOISE FABRET",VLDB,2000
journals/sigmod/GottlobKP03,XPATH PROCESSING IN A NUTSHELL,"GEORG GOTTLOB, CHRISTOPH KOCH, REINHARD PICHLER",SIGMOD Record,2003
conf/sigmod/GatziuGD95,THE SAMOS ACTIVE DBMS PROTOTYPE,"KLAUS R. DITTRICH, STELLA GATZIU, ANDREAS GEPPERT",SIGMOD Conference,1995
conf/vldb/BassiliadesV95,A NON-UNIFORM DATA FRAGMENTATION STRATEGY FOR PARALLEL MAIN-MENORY DATABASE SYSTEMS,"NICK BASSILIADES, IOANNIS P. VLAHAVAS",VLDB,1995
conf/sigmod/Bosworth03,THE FUTURE OF WEB SERVICES - I,ADAM BOSWORTH,SIGMOD Conference,2003
journals/vldb/LiCHH01,SUPPORTING EFFICIENT MULTIMEDIA DATABASE EXPLORATION,"K. SELCUK CANDAN, YOSHINORI HARA, KYOJI HIRATA, WEN-SYAN LI",VLDB J.,2001
journals/vldb/BunemanFS00,UNQL: A QUERY LANGUAGE AND ALGEBRA FOR SEMISTRUCTURED DATA BASED ON STRUCTURAL RECURSION,"MARY F. FERNANDEZ, PETER BUNEMAN, DAN SUCIU",VLDB J.,2000
conf/vldb/StohrMR00,MULTI-DIMENSIONAL DATABASE ALLOCATION FOR PARALLEL DATA WAREHOUSES,"HOLGER MARTENS, ERHARD RAHM, THOMAS STOHR",VLDB,2000
conf/vldb/LockemannKKKN97,"THE NETWORK AS A GLOBAL DATABASE: CHALLENGES OF INTEROPERABILITY, PROACTIVITY, INTERACTIVENESS, LEGACY","ARNE KOSCHEL, RALF KRAMER, RALF NIKOLAI, PETER C. LOCKEMANN, MECHTILD WALLRATH, ULRIKE KOLSCH, HANS-DIRK WALTER",VLDB,1997
conf/vldb/NetzCBF00,INTEGRATION OF DATA MINING WITH DATABASE TECHNOLOGY,"AMIR NETZ, SURAJIT CHAUDHURI, JEFF BERNHARDT, USAMA M. FAYYAD",VLDB,2000
conf/vldb/Greco98,BINDING PROPAGATION IN DISJUNCTIVE DATABASES,SERGIO GRECO,VLDB,1998
conf/vldb/GrumbachRS00,MANIPULATING INTERPOLATED DATA IS EASIER THAN YOU THOUGHT,"STEPHANE GRUMBACH, PHILIPPE RIGAUX, LUC SEGOUFIN",VLDB,2000
conf/sigmod/NgWY01,ICEBERG-CUBE COMPUTATION WITH PC CLUSTERS,"YU YIN, RAYMOND T. NG, ALAN S. WAGNER",SIGMOD Conference,2001
conf/vldb/LabioYCGW00,PERFORMANCE ISSUES IN INCREMENTAL WAREHOUSE MAINTENANCE,"HECTOR GARCIA-MOLINA, WILBURT LABIO, YINGWEI CUI, JENNIFER WIDOM, JUN YANG",VLDB,2000
journals/sigmod/Gunther97,ENVIRONMENT INFORMATION SYSTEMS - GUEST EDITOR'S FOREWORD,OLIVER GUNTHER,SIGMOD Record,1997
journals/sigmod/PuSW01,INFOSPHERE PROJECT: SYSTEM SUPPORT FOR INFORMATION FLOW APPLICATIONS,"CALTON PU, JONATHAN WALPOLE, KARSTEN SCHWAN",SIGMOD Record,2001
journals/sigmod/WenLMZ03,A MULTI-PARADIGM QUERYING APPROACH FOR A GENERIC MULTIMEDIA DATABASE MANAGEMENT SYSTEM,"JI-RONG WEN, QING LI, WEI-YING MA, HONGJIANG ZHANG",SIGMOD Record,2003
journals/sigmod/McHughW97,INTEGRATING DYNAMICALLY-FETCHED EXTERNAL INFORMATION INTO A DBMS FOR SEMISTRUCTURED DATA,"JENNIFER WIDOM, JASON MCHUGH",SIGMOD Record,1997
conf/vldb/ScheuermannSV96,WATCHMAN : A DATA WAREHOUSE INTELLIGENT CACHE MANAGER,"PETER SCHEUERMANN, RADEK VINGRALEK, JUNHO SHIM",VLDB,1996
journals/vldb/DattaDVRN01,AN ARCHITECTURE TO SUPPORT SCALABLE ONLINE PERSONALIZATION ON THE WEB,"KAUSHIK DUTTA, DEBRA E. VANDERMEER, KRITHI RAMAMRITHAM, ANINDYA DATTA, SHAMKANT B. NAVATHE",VLDB J.,2001
journals/vldb/BonifatiCP01,ACTIVE RULES FOR XML: A NEW PARADIGM FOR E-SERVICES,"STEFANO CERI, STEFANO PARABOSCHI, ANGELA BONIFATI",VLDB J.,2001
journals/sigmod/Gallagher94,INFLUENCING DATABASE LANGUAGE STANDARDS,LEONARD GALLAGHER,SIGMOD Record,1994
conf/sigmod/Tajima96,STATIC DETECTION OF SECURITY FLAWS IN OBJECT-ORIENTED DATABASES,KEISHI TAJIMA,SIGMOD Conference,1996
journals/sigmod/WuY00,REPORT ON SECOND INTERNATIONAL WORKSHOP ON ADVANCED ISSUES OF E-COMMERCE AND WEB-BASED INFORMATION SYSTEMS,"PHILIP S. YU, KUN-LUNG WU",SIGMOD Record,2000
journals/tods/CaldersNW02,SEARCHING FOR DEPENDENCIES AT MULTIPLE ABSTRACTION LEVELS,"JEF WIJSEN, TOON CALDERS, RAYMOND T. NG",ACM Trans. Database Syst.,2002
conf/sigmod/ShuklaD00,TUTORIAL: LDAP DIRECTORY SERVICES - JUST ANOTHER DATABASE APPLICATION?,"ANAND DESHPANDE, SHRIDHAR SHUKLA",SIGMOD Conference,2000
conf/sigmod/Jagadish94,DATABASES FOR NETWORKS,H. V. JAGADISH,SIGMOD Conference,1994
conf/sigmod/WoelkBJOTU95,CARNOT AND INFOSLEUTH: DATABASE TECHNOLOGY AND THE WORLD WIDE WEB,"K. ONG, CHRISTINE TOMLINSON, DARRELL WOELK, C. UNNIKRISHNAN, WILLIAM BOHRER, NIGEL JACOBS",SIGMOD Conference,1995
journals/vldb/HalkidiNVV03,THESUS: ORGANIZING WEB DOCUMENT COLLECTIONS BASED ON LINK SEMANTICS,"BENJAMIN NGUYEN, IRAKLIS VARLAMIS, MARIA HALKIDI, MICHALIS VAZIRGIANNIS",VLDB J.,2003
journals/sigmod/Lomet98,B-TREE PAGE SIZE WHEN CACHING IS CONSIDERED,DAVID B. LOMET,SIGMOD Record,1998
conf/vldb/GuptaHQ95,AGGREGATE-QUERY PROCESSING IN DATA WAREHOUSING ENVIRONMENTS,"VENKY HARINARAYAN, DALLAN QUASS, ASHISH GUPTA",VLDB,1995
conf/vldb/GravanoG95,GENERALIZING GLOSS TO VECTOR-SPACE DATABASES AND BROKER HIERARCHIES,"LUIS GRAVANO, HECTOR GARCIA-MOLINA",VLDB,1995
journals/sigmod/Hoffner03,FUNDAMENTALS OF DATA WAREHOUSES: 2ND REVISED AND EXTENDED EDITION,VERNON HOFFNER,SIGMOD Record,2003
conf/sigmod/ArasuBBDIRW03,STREAM: THE STANFORD STREAM DATA MANAGER,"JENNIFER WIDOM, MAYUR DATAR, SHIVNATH BABU, JUSTIN ROSENSTEIN, ITARU NISHIZAWA, ARVIND ARASU, KEITH ITO, BRIAN BABCOCK",SIGMOD Conference,2003
conf/vldb/Baru96,PERFORMANCE OF FUTURE DATABASE SYSTEMS: BOTTLENECKS AND BONANANZAS,CHAITANYA K. BARU,VLDB,1996
conf/vldb/YanL95,EAGER AGGREGATION AND LAZY AGGREGATION,"WEIPENG P. YAN, PER-AKE LARSON",VLDB,1995
journals/tods/WandSW99,AN ONTOLOGICAL ANALYSIS OF THE RELATIONSHIP CONSTRUCT IN CONCEPTUAL MODELING,"VEDA C. STOREY, YAIR WAND, RON WEBER",ACM Trans. Database Syst.,1999
conf/vldb/ChaudhuriGS95,RETRIEVAL OF COMPOSITE MULTIMEDIA OBJECTS,"SURAJIT CHAUDHURI, SHAHRAM GHANDEHARIZADEH, CYRUS SHAHABI",VLDB,1995
conf/vldb/DattaRT99,CURIO: A NOVEL SOLUTION FOR EFFICIENT STORAGE AND INDEXING IN DATA WAREHOUSES,"HELEN M. THOMAS, KRITHI RAMAMRITHAM, ANINDYA DATTA",VLDB,1999
conf/vldb/RothOH99,COST MODELS DO MATTER: PROVIDING COST INFORMATION FOR DIVERSE DATA SOURCES IN A FEDERATED SYSTEM,"MARY TORK ROTH, LAURA M. HAAS, FATMA OZCAN",VLDB,1999
conf/vldb/BernsteinPS99,CONTEXT-BASED PREFETCH FOR IMPLEMENTING OBJECTS ON RELATIONS,"PHILIP A. BERNSTEIN, DAVID SHUTT, SHANKAR PAL",VLDB,1999
journals/sigmod/Rosneblatt94,UNIX RDBMS: THE NEXT GENERATION,BILL ROSNEBLATT,SIGMOD Record,1994
conf/vldb/ChoenniV00,DESIGN AND IMPLEMENTATION OF A GENETIC-BASED ALGORITHM FOR DATA MINING,SUNIL CHOENNI,VLDB,2000
journals/sigmod/YauLMS99,ON MULTI-RESOLUTION DOCUMENT TRANSMISSION IN MOBILE WEB,"STANLEY M. T. YAU, ANTONIO SI, DENNIS MCLEOD, HONG VA LEONG",SIGMOD Record,1999
journals/vldb/RafieiM02,EFFICIENT RETRIEVAL OF SIMILAR SHAPES,"DAVOOD RAFIEI, ALBERTO O. MENDELZON",VLDB J.,2002
journals/tods/BeneventanoBS03,DESCRIPTION LOGICS FOR SEMANTIC QUERY OPTIMIZATION IN OBJECT-ORIENTED DATABASE SYSTEMS,"CLAUDIO SARTORI, SONIA BERGAMASCHI, DOMENICO BENEVENTANO",ACM Trans. Database Syst.,2003
journals/vldb/JagadishKNS00,ONE-DIMENSIONAL AND MULTI-DIMENSIONAL SUBSTRING SELECTIVITY ESTIMATION,"RAYMOND T. NG, DIVESH SRIVASTAVA, H. V. JAGADISH, OLGA KAPITSKAIA",VLDB J.,2000
conf/vldb/MarronL01,ON PROCESSING XML IN LDAP,"PEDRO JOSE MARRON, GEORG LAUSEN",VLDB,2001
conf/sigmod/DasuJMS02,"MINING DATABASE STRUCTURE; OR, HOW TO BUILD A DATA QUALITY BROWSER","VLADISLAV SHKAPENYUK, TAMRAPARNI DASU, S. MUTHUKRISHNAN, THEODORE JOHNSON",SIGMOD Conference,2002
journals/sigmod/KuoM96,REAL-TIME DATABASE - SIMILARITY SEMANTICS AND RESOURCE SCHEDULING,"TEI-WEI KUO, ALOYSIUS K. MOK",SIGMOD Record,1996
conf/vldb/AbiteboulMRVW98,INCREMENTAL MAINTENANCE FOR MATERIALIZED VIEWS OVER SEMISTRUCTURED DATA,"VASILIS VASSALOS, JANET L. WIENER, MICHAEL RYS, SERGE ABITEBOUL, JASON MCHUGH",VLDB,1998
conf/sigmod/RadekeBBEKKN95,EFENDI: FEDERATED DATABASE SYSTEM OF CADLAB,"BERND BURKERT, YARON ENGEL, RALF BOTTGER, GERD KACHEL, ELKE RADEKE, SILVIA KOLMSCHLAG, DIETMAR NOLTE",SIGMOD Conference,1995
conf/vldb/ManegoldBK00,WHAT HAPPENS DURING A JOIN? DISSECTING CPU AND MEMORY OPTIMIZATION EFFECTS,"STEFAN MANEGOLD, MARTIN L. KERSTEN, PETER A. BONCZ",VLDB,2000
conf/sigmod/WolfsonSXZC99,DOMINO: DATABASES FOR MOVING OBJECTS TRACKING,"JUTAI ZHOU, OURI WOLFSON, SAM CHAMBERLAIN, A. PRASAD SISTLA, BO XU",SIGMOD Conference,1999
journals/tods/AmmannJR97,APPLYING FORMAL METHODS TO SEMANTIC-BASED DECOMPOSITION OF TRANSACTIONS,"PAUL AMMANN, INDRAKSHI RAY, SUSHIL JAJODIA",ACM Trans. Database Syst.,1997
journals/sigmod/Chaudhri98,WORKSHOP REPORT ON EXPERIENCES USING OBJECT DATA MANAGEMENT IN THE REAL-WORLD,AKMAL B. CHAUDHRI,SIGMOD Record,1998
conf/vldb/RamasamyPNK00,"SET CONTAINMENT JOINS: THE GOOD, THE BAD AND THE UGLY","KARTHIKEYAN RAMASAMY, JEFFREY F. NAUGHTON, JIGNESH M. PATEL, RAGHAV KAUSHIK",VLDB,2000
conf/sigmod/VanceM96,RAPID BUSHY JOIN-ORDER OPTIMIZATION WITH CARTESIAN PRODUCTS,"BENNET VANCE, DAVID MAIER",SIGMOD Conference,1996
conf/sigmod/AcharyaGPR99,THE AQUA APPROXIMATE QUERY ANSWERING SYSTEM,"SRIDHAR RAMASWAMY, SWARUP ACHARYA, PHILLIP B. GIBBONS, VISWANATH POOSALA",SIGMOD Conference,1999
journals/sigmod/Chamberlin03,2003 SIGMOD INNOVATIONS AWARD SPEECH,DONALD D. CHAMBERLIN,SIGMOD Record,2003
conf/sigmod/GoldmanW00,WSQ/DSQ: A PRACTICAL APPROACH FOR COMBINED QUERYING OF DATABASES AND THE WEB,"ROY GOLDMAN, JENNIFER WIDOM",SIGMOD Conference,2000
conf/vldb/MargaritisFT01,NETCUBE: A SCALABLE TOOL FOR FAST DATA MINING AND COMPRESSION,"DIMITRIS MARGARITIS, CHRISTOS FALOUTSOS, SEBASTIAN THRUN",VLDB,2001
conf/vldb/GotoK02,A NEW PASSENGER SUPPORT SYSTEM FOR PUBLIC TRANSPORT USING MOBILE DATABASE ACCESS,"KOICHI GOTO, YAHIKO KAMBAYASHI",VLDB,2002
conf/sigmod/MogiK96,HOT MIRRORING: A STUDY TO HIDE PARITY UPGRADE PENALTY AND DEGRADATIONS DURING REBUILDS FOR RAID5,"MASARU KITSUREGAWA, KAZUHIKO MOGI",SIGMOD Conference,1996
journals/sigmod/CabreraLM01,DETECTION AND CLASSIFICATION OF INTRUSIONS AND FAULTS USING SEQUENCES OF SYSTEM CALLS,"JOAO B. D. CABRERA, RAMAN K. MEHRA, LUNDY M. LEWIS",SIGMOD Record,2001
conf/vldb/LinLYZ03,MULTISCALE HISTOGRAMS: SUMMARIZING TOPOLOGICAL RELATIONS IN LARGE SPATIAL DATASETS,"XUEMIN LIN, QING LIU, YIDONG YUAN, XIAOFANG ZHOU",VLDB,2003
journals/sigmod/WangD03,REVIEW OF WEB CACHING AND REPLICATION BY MICHAEL RABINOVICH AND OLIVER SPATSCHECK. ADDISON WESLEY 2002,"QIANG WANG, BRIAN D. DAVISON",SIGMOD Record,2003
conf/vldb/ZhouR03,BUFFERING ACCESSES TO MEMORY-RESIDENT INDEX STRUCTURES,"JINGREN ZHOU, KENNETH A. ROSS",VLDB,2003
conf/vldb/AgrawalLSS95,"FAST SIMILARITY SEARCH IN THE PRESENCE OF NOISE, SCALING, AND TRANSLATION IN TIME-SERIES DATABASES","KING-IP LIN, HARPREET S. SAWHNEY, RAKESH AGRAWAL, KYUSEOK SHIM",VLDB,1995
conf/vldb/FaloutsosMS96,MODELING SKEWED DISTRIBUTION USING MULTIFRACTALS AND THE `80-20' LAW,"ABRAHAM SILBERSCHATZ, CHRISTOS FALOUTSOS, YOSSI MATIAS",VLDB,1996
conf/vldb/OoiYTJ01,INDEXING THE DISTANCE: AN EFFICIENT METHOD TO KNN PROCESSING,"CUI YU, KIAN-LEE TAN, BENG CHIN OOI, H. V. JAGADISH",VLDB,2001
journals/vldb/BarbaraI95,SLEEPERS AND WORKAHOLICS: CACHING STRATEGIES IN MOBILE ENVIRONMENTS,"TOMASZ IMIELINSKI, DANIEL BARBARA",VLDB J.,1995
conf/sigmod/BerchtoldK97,S3: SIMILARITY SEARCH IN CAD DATABASE SYSTEMS,"HANS-PETER KRIEGEL, STEFAN BERCHTOLD",SIGMOD Conference,1997
conf/sigmod/GoelI96,SQL QUERY OPTIMIZATION: REORDERING FOR A GENERAL CLASS OF QUERIES,"PIYUSH GOEL, BALAKRISHNA R. IYER",SIGMOD Conference,1996
conf/vldb/SchaeferBBJ00,CONTROLLING DATA WAREHOUSES WITH KNOWLEDGE NETWORKS,"JAN-DIRK BECKER, MATTHIAS JARKE, ANDREAS BOEHMER, ELVIRA SCHAEFER",VLDB,2000
conf/sigmod/GuhaJKSY02,APPROXIMATE XML JOINS,"H. V. JAGADISH, TING YU, DIVESH SRIVASTAVA, SUDIPTO GUHA, NICK KOUDAS",SIGMOD Conference,2002
conf/sigmod/PolyzotisG02,STATISTICAL SYNOPSES FOR GRAPH-STRUCTURED XML DATABASES,"MINOS N. GAROFALAKIS, NEOKLIS POLYZOTIS",SIGMOD Conference,2002
journals/sigmod/Winslett03a,INTERVIEW WITH MICHAEL STONEBRAKER,MARIANNE WINSLETT,SIGMOD Record,2003
journals/tods/EiterLLS01,PROBABILISTIC OBJECT BASES,"THOMAS EITER, V. S. SUBRAHMANIAN, THOMAS LUKASIEWICZ, JAMES J. LU",ACM Trans. Database Syst.,2001
conf/sigmod/BarbaraI94,SLEEPERS AND WORKAHOLICS: CACHING STRATEGIES IN MOBILE ENVIRONMENTS,"DANIEL BARBARA, TOMASZ IMIELINSKI",SIGMOD Conference,1994
conf/sigmod/Ellison95,KEYNOTE ADDRESS,LARRY ELLISON,SIGMOD Conference,1995
journals/vldb/MecellaP01,DESIGNING WRAPPER COMPONENTS FOR E-SERVICES IN INTEGRATING HETEROGENEOUS SYSTEMS,"BARBARA PERNICI, MASSIMO MECELLA",VLDB J.,2001
journals/vldb/Sciore94,VERSIONING AND CONFIGURATION MANAGEMENT IN AN OBJECT-ORIENTED DATA MODEL,EDWARD SCIORE,VLDB J.,1994
conf/vldb/PapadimitriouBF03,"ADAPTIVE, HANDS-OFF STREAM MINING","ANTHONY BROCKWELL, SPIROS PAPADIMITRIOU, CHRISTOS FALOUTSOS",VLDB,2003
conf/sigmod/LangS01,MODELING HIGH-DIMENSIONAL INDEX STRUCTURES USING SAMPLING,"CHRISTIAN A. LANG, AMBUJ K. SINGH",SIGMOD Conference,2001
conf/vldb/Mohan99,REPEATING HISTORY BEYOND ARIES,C. MOHAN,VLDB,1999
conf/sigmod/CarinoKKB01,"STORHOUSE METANOIA - NEW APPLICATIONS FOR DATABASE, STORAGE & DATA WAREHOUSING","FELIPE CARINO, PEKKA KOSTAMAA, ART KAUFMANN, JOHN BURGESS",SIGMOD Conference,2001
conf/sigmod/NgLHP98,EXPLORATORY MINING AND PRUNING OPTIMIZATIONS OF CONSTRAINED ASSOCIATION RULES,"ALEX PANG, JIAWEI HAN, RAYMOND T. NG, LAKS V. S. LAKSHMANAN",SIGMOD Conference,1998
conf/vldb/RezendeH98,THE HETEROGENEITY PROBLEM AND MIDDLEWARE TECHNOLOGY: EXPERIENCES WITH AND PERFORMANCE OF DATABASE GATEWAYS,"KLAUDIA HERGULA, FERNANDO DE FERREIRA REZENDE",VLDB,1998
conf/sigmod/Kulkarni94,OBJECT-ORIENTED EXTENSIONS IN SQL3: A STATUS REPORT,KRISHNA G. KULKARNI,SIGMOD Conference,1994
conf/sigmod/Krishnamurthy03,ORACLE XML DB REPOSITORY,VISWANATHAN KRISHNAMURTHY,SIGMOD Conference,2003
journals/sigmod/Weikum02,FOUNDATIONS OF STATISTICAL NATURAL LANGUAGE PROCESSING - BOOK REVIEW,GERHARD WEIKUM,SIGMOD Record,2002
conf/vldb/HasanM94,OPTIMIZATION ALGORITHMS FOR EXPLOITING THE PARALLELISM-COMMUNICATION TRADEOFF IN PIPELINED PARALLELISM,"WAQAR HASAN, RAJEEV MOTWANI",VLDB,1994
conf/sigmod/ImielinskiV95,DATAMINE - INTERACTIVE RULE DISCOVERY SYSTEM,"AASHU VIRMANI, TOMASZ IMIELINSKI",SIGMOD Conference,1995
conf/vldb/YagoubFIV00,CACHING STRATEGIES FOR DATA-INTENSIVE WEB SITES,"KHALED YAGOUB, PATRICK VALDURIEZ, VALERIE ISSARNY, DANIELA FLORESCU",VLDB,2000
conf/vldb/HuebschHLLSS03,QUERYING THE INTERNET WITH PIER,"ION STOICA, NICK LANHAM, SCOTT SHENKER, JOSEPH M. HELLERSTEIN, BOON THAU LOO, RYAN HUEBSCH",VLDB,2003
conf/vldb/AltinelBKMPR03,CACHE TABLES: PAVING THE WAY FOR AN ADAPTIVE DATABASE CACHE,"HAMID PIRAHESH, CHRISTOF BORNHOVD, BERTHOLD REINWALD, SAILESH KRISHNAMURTHY, MEHMET ALTINEL, C. MOHAN",VLDB,2003
conf/vldb/GuptaM96,WHAT IS THE DATA WAREHOUSING PROBLEM? (ARE MATERIALIZED VIEWS THE ANSWER?),"INDERPAL SINGH MUMICK, ASHISH GUPTA",VLDB,1996
journals/vldb/LiangOY00,OPTIMIZING MULTIPLE DIMENSIONAL QUERIES SIMULTANEOUSLY IN MULTIDIMENSIONAL DATABASES,"JEFFREY XU YU, WEIFA LIANG, MARIA E. ORLOWSKA",VLDB J.,2000
journals/tods/LiuM96,THE BUILDING BLOCKS FOR SPECIFYING COMMUNICATION BEHAVIOR OF COMPLEX OBJECTS: AN ACTIVITY-DRIVEN APPROACH,"LING LIU, ROBERT MEERSMAN",ACM Trans. Database Syst.,1996
conf/sigmod/EmbleyJN99,RECORD-BOUNDARY DISCOVERY IN WEB DOCUMENTS,"YIU-KAI NG, Y. S. JIANG, DAVID W. EMBLEY",SIGMOD Conference,1999
journals/sigmod/WolfsonSDNR95,VIEW MAINTENANCE IN MOBILE COMPUTING,"OURI WOLFSON, KAILASH NARAYANAN, SON DAO, RAMYA RAJ, A. PRASAD SISTLA",SIGMOD Record,1995
conf/vldb/LabrinidisR03,BALANCING PERFORMANCE AND DATA FRESHNESS IN WEB DATABASE SERVERS,"NICK ROUSSOPOULOS, ALEXANDROS LABRINIDIS",VLDB,2003
conf/sigmod/FreireHRRS02,STATIX: MAKING XML COUNT,"JAYANT R. HARITSA, JULIANA FREIRE, MAYA RAMANATH, PRASAN ROY, JEROME SIMEON",SIGMOD Conference,2002
conf/vldb/JensenL01,TRANSACTION TIMESTAMPING IN (TEMPORAL) DATABASES,"CHRISTIAN S. JENSEN, DAVID B. LOMET",VLDB,2001
conf/vldb/HageJPST03,INTEGRATED DATA MANAGEMENT FOR MOBILE SERVICES IN THE REAL WORLD,"IGOR TIMKO, TORBEN BACH PEDERSEN, CHRISTIAN HAGE, CHRISTIAN S. JENSEN, LAURYNAS SPEICYS",VLDB,2003
journals/vldb/GutingS95,REALM-BASED SPATIAL DATA TYPES: THE ROSE ALGEBRA,"MARKUS SCHNEIDER, RALF HARTMUT GUTING",VLDB J.,1995
conf/vldb/FuC94,A TRANSACTION REPLICATION SCHEME FOR A REPLICATED DATABASE WITH NODE AUTONOMY,"DAVID WAI-LOK CHEUNG, ADA WAI-CHEE FU",VLDB,1994
journals/sigmod/Ouksel03,IN-CONTEXT PEER-TO-PEER INFORMATION FILTERING ON THE WEB,ARIS M. OUKSEL,SIGMOD Record,2003
journals/vldb/RamakrishnanSSS94,THE CORAL DEDUCTIVE SYSTEM,"RAGHU RAMAKRISHNAN, S. SUDARSHAN, DIVESH SRIVASTAVA, PRAVEEN SESHADRI",VLDB J.,1994
